# ra,dec,g_cmodel_mag,g_cmodel_magsigma,r_cmodel_mag,r_cmodel_magsigma,i_cmodel_mag,i_cmodel_magsigma,g_psfflux_mag,g_psfflux_magsigma,r_psfflux_mag,r_psfflux_magsigma,i_psfflux_mag,i_psfflux_magsigma,object_id,g_psfflux_flag,r_psfflux_flag,i_psfflux_flag,g_cmodel_flag,r_cmodel_flag,i_cmodel_flag,g_pixelflags_edge,r_pixelflags_edge,i_pixelflags_edge,g_pixelflags_bad,r_pixelflags_bad,i_pixelflags_bad,g_pixelflags_interpolatedcenter,r_pixelflags_interpolatedcenter,i_pixelflags_interpolatedcenter,g_pixelflags_saturatedcenter,r_pixelflags_saturatedcenter,i_pixelflags_saturatedcenter,g_pixelflags_crcenter,r_pixelflags_crcenter,i_pixelflags_crcenter
198.04715280229115,-1.6624838389148582,19.9776115,0.00168764207,19.5937309,0.00116762985,,,19.9738274,0.00167423685,19.5926704,0.00115897099,,,40097432423386530,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,
200.8337385941463,1.5727520250953246,,,19.0963726,0.00106880465,,,,,19.1031876,0.00106457202,,,43308113750671273,,False,,,False,,,False,,,False,,,False,,,False,,,False,
212.3258038865358,1.7048651470411522,18.9958038,0.00115067745,18.7949429,0.00131710747,18.7554016,0.000744986173,19.0040302,0.00112896098,18.8063526,0.00131058437,18.7630501,0.000741932483,43343577295644152,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
223.72788746562205,-0.0873466236632873,19.1621246,0.000648835616,18.4901409,0.000457326416,nan,nan,19.1602287,0.000649232534,18.4906921,0.00045320965,18.3741817,0.000367453526,41241066250195095,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
244.56144089092285,43.11710235770892,18.8842163,0.000573422527,18.5699501,0.000527065655,nan,nan,18.8832779,0.000552409852,18.5664558,0.000521623588,18.5971375,0.000706333842,69626058432866745,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
33.1242661591579,0.15946496146098446,19.277071,0.000745815807,19.3820801,0.00096174411,,,19.3027191,0.000690139248,19.5220222,0.000994789996,,,41742001170828520,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,
135.38928108568626,3.2368098487961188,19.4213009,0.000953433861,19.0576019,0.000934152049,18.9717293,0.000785203418,19.447361,0.000900799758,19.0527382,0.000805071089,19.0379753,0.000795703148,44178931254852009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
136.59594634017586,-0.6983418075180781,19.3791733,0.000704902632,19.0295181,0.00067763112,19.0205498,0.000513739244,19.3788872,0.000695185736,19.0277519,0.000662833976,19.0211449,0.000509881997,40981289448272305,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
143.7656995053735,-0.6275221754953081,18.8657532,0.000591868942,18.6621475,0.000767206075,18.7931175,0.00045677257,18.8788261,0.000576624356,18.6633701,0.000672217691,18.8062439,0.000455430592,41003558853697274,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
157.29266940436327,2.0459781377382664,,,19.4907017,0.00214931974,,,,,19.5143242,0.00214584079,,,43180858164651229,,False,,,False,,,False,,,False,,,False,,,False,,,False,
157.30350287443247,2.082742721465577,,,18.6777267,0.00124981906,,,,,18.6747398,0.00124044064,,,43180858164651662,,False,,,False,,,False,,,False,,,False,,,False,,,False,
173.10501631930057,-0.49110054319728913,19.2582684,0.000697926444,19.1288242,0.000653907424,nan,nan,19.2613449,0.000699300319,19.1305103,0.000648990914,nan,nan,41091657222876877,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
174.7680775340175,-1.4403023768688266,19.1084785,0.000773224281,18.7291927,0.000607365218,18.6385059,0.00057656836,19.0997505,0.000765905774,18.7283401,0.000592164288,18.633152,0.000573171477,41095896355600177,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
196.25914535235012,-1.426199928751035,19.322401,0.00123953598,19.1343727,0.000752036402,,,19.370594,0.00125000405,19.2117271,0.000765964971,,,41156919250931257,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,
216.53049072777108,-1.3985645793624577,19.2662888,0.0011141313,18.9294395,0.00101158,18.9686832,0.000570941891,19.2689095,0.00109310611,18.9340115,0.00099816802,18.9683723,0.000567162642,41218904218956482,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
221.83505625075512,43.40123519730033,18.9283066,0.000912293326,19.0077,0.000831924786,19.0280952,0.00227883947,18.9356194,0.000892924494,19.0200558,0.000827775744,19.0394306,0.00227279542,70360364696496747,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
234.80866058892963,43.583763211299136,18.6007938,0.000507154036,18.1994972,0.000445988757,nan,nan,18.5962582,0.000472140498,18.1986904,0.000442700722,18.2255554,0.000502683455,70386344953674672,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
4.866156019475938,0.5666537280633109,19.3182449,0.00125536346,18.9103794,0.00093786756,,,19.3156071,0.00124303787,18.9114037,0.000929757371,,,41658584316002735,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,
34.33531443968633,0.9933063886227856,19.5338421,0.00105735683,19.4393501,0.000884684268,,,19.5345726,0.00102393609,19.4471474,0.000877989922,,,41746691275124539,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,
137.1263719273957,4.410118071735932,18.8750591,0.000635875913,18.7688351,0.000599871215,18.4578762,0.00158969255,18.8856239,0.000639275764,18.7722588,0.000595886901,18.7395744,0.00108836393,44183221927170685,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False
140.75564426829175,2.1913898101612026,19.1992397,0.00102093362,18.8493214,0.000919752696,18.8744888,0.000553110323,19.2553444,0.00100090588,18.8977432,0.000848499243,19.0764866,0.000577766739,43132621386963766,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
149.95584386227847,2.028054756244934,19.5339661,0.000830117788,19.4081001,0.000763675198,19.1291771,0.00062379695,19.5341167,0.000811412872,19.4080315,0.000746655627,19.1276703,0.000619487371,43158867932111246,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
150.983940134554,-0.9945815370862017,18.5430775,0.000615691242,18.3490753,0.000547090545,nan,nan,18.5408592,0.00059859897,18.3462982,0.000542904367,18.5567379,0.000465075223,41025677935269681,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
169.08197510353236,0.7962742081262809,19.4110203,0.000771073042,19.3118954,0.000802457042,,,19.4087639,0.000770423329,19.3110619,0.000796147448,,,42146909212660109,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,
175.40473775123925,-0.4582808806882345,19.0586872,0.000766442099,18.927206,0.000755711284,18.8107948,0.00049725885,19.0662498,0.000739492709,18.9246979,0.000700341072,18.8181667,0.000494800566,41095509808537843,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
180.83793487773298,-0.6223668395344445,17.9826221,0.000373009796,nan,nan,nan,nan,18.0475616,0.00038183463,18.0131187,0.000423110556,18.0360775,0.000777165929,41113372577524425,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False
184.44497481011487,1.7317716421029175,nan,nan,nan,nan,19.0556736,0.00091906864,nan,nan,nan,nan,19.0549831,0.000911169278,43259739534025437,True,True,False,True,True,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False
184.75694614640855,2.102621159294441,19.7205448,0.00217912579,19.4949379,0.00198088353,19.5097122,0.00205268571,19.7148285,0.00202117418,19.4919186,0.00194615754,19.5082607,0.00203214586,43259473246031896,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
201.76723393482163,44.58473441971098,,,18.1862888,0.00101613172,,,,,18.282547,0.00104355288,,,70316276857186277,,False,,,False,,,False,,,False,,,False,,,False,,,False,
215.5212348551746,-0.022420777787108083,18.9579697,0.00054814422,18.9307556,0.000512245984,nan,nan,18.9618492,0.000528159784,18.9308815,0.000508272904,18.7000046,0.000482560397,41214128215326933,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
217.57911521092967,-2.2781843478246855,19.25243,0.00140895788,19.2404327,0.00155385362,19.0565796,0.00097389851,19.2512589,0.00138618937,19.2394485,0.00150816946,19.0562744,0.000968144101,40154456704176253,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
226.19324687120383,44.604025358202215,18.6595383,0.00134800002,nan,nan,18.6402779,0.000721778488,18.7291069,0.00132033136,nan,nan,18.6397381,0.000717531017,70369053415328969,False,True,False,False,True,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False
353.45517006809786,-0.5654488013683223,19.0048599,0.000790872669,18.8291473,0.000630460796,18.6485672,0.000585734029,19.00494,0.00073267601,18.836441,0.000624296954,18.6581955,0.000583819347,41628493775141999,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
149.94511177966308,0.8218542868161505,18.2850342,0.00044970485,18.1427078,0.000382079568,nan,nan,18.2853088,0.000447404629,18.1419754,0.000379435223,18.2222481,0.000470065628,42089597169070700,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
196.0776270725518,-1.853798491611957,19.0118828,0.0016791902,18.7202835,0.000856168859,,,19.0085258,0.00166492281,18.7173615,0.000847980031,,,40093442398766386,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,
196.91462486187146,1.3804784774918863,18.5817146,0.000795396918,18.7460575,0.000719684816,,,18.5842934,0.000775264751,18.7513809,0.000715053,,,42230759859181460,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,
214.19997240950343,42.34821414985238,19.8987923,0.00129612919,19.4890747,0.000986295054,19.1433105,0.000875117665,19.8963242,0.00125470024,19.4882851,0.000969001558,19.1445789,0.000870156277,69560345433232324,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
215.16025968621582,42.48584402231847,19.2495308,0.000985186431,19.1890259,0.000852162426,18.8543701,0.000757601112,19.2506161,0.000953913375,19.190321,0.00083977246,18.8580322,0.000753122324,69559933116375283,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
223.34126229629646,2.245549871839798,19.3114719,0.00081306661,nan,nan,19.0617752,0.000549721997,19.3142433,0.000792194507,nan,nan,19.0719261,0.000547340314,43373964189257276,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
225.6255086044,2.9790142857500896,19.7515297,0.00196436141,,,19.2607098,0.000862466812,19.7494774,0.00189696043,,,19.2617989,0.000857544364,44447620113912658,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False
241.64541395074235,42.74890021190882,18.8671112,0.000581409084,18.460907,0.000478662638,nan,nan,18.8695526,0.000579610874,18.4629498,0.00047576474,18.6021137,0.000413020083,69616703994095036,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
248.7541694793003,43.91121570322148,19.1033173,0.000656970136,18.9593315,0.000629373477,18.7606068,0.000420637021,19.0982265,0.000607615104,18.9582596,0.000605769572,18.7610588,0.000417026982,70417414747093838,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
249.6172663368035,44.18972707181238,19.7461281,0.00123816775,19.3526726,0.00107101339,19.3085327,0.000947021937,19.7444878,0.00115826644,19.3534508,0.00104012247,19.3093071,0.00094054779,70422371139343978,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
351.8017609164706,-0.3043603588290303,18.5653915,0.000501902716,nan,nan,nan,nan,18.5644875,0.000499241985,18.3790512,0.000513634179,18.3716755,0.000420301629,41618739904412953,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False
139.22529077507298,-0.22121248737986043,19.3013649,0.000833162805,18.9349976,0.000774763292,18.7981415,0.000465232239,19.296896,0.000807969307,18.933773,0.000731898588,18.7989292,0.000461724907,40990373304096825,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
187.60354387785463,0.16523577388271277,18.8025227,0.000600781175,18.4888992,0.000566300238,18.4609146,0.000400147575,18.8045101,0.000591117365,18.4851742,0.00054285716,18.4608307,0.000397669326,42204620688218988,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
198.24742609500788,1.506259378568544,18.9748116,0.000806363532,18.8279228,0.000701043697,,,18.9786644,0.000797154498,18.8265209,0.00069593545,,,43299042779746931,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,
215.63036358953335,44.24880453928991,19.9679394,0.00138384267,19.9872017,0.00138474803,19.5945911,0.00131818443,19.9677067,0.00134059181,19.984354,0.00136193086,19.598196,0.00131048402,70347329470748616,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
225.61660520074864,3.380340683050451,nan,nan,,,19.3101749,0.000965528714,nan,nan,,,19.3179913,0.000960962207,44447628703846315,True,,False,True,,False,False,,False,False,,False,True,,False,False,,False,False,,False
244.13884717469176,42.76397968867224,18.2647362,0.00050572888,18.1088219,0.000427480729,nan,nan,18.2644405,0.000489320897,18.1086197,0.000424558326,20.2839622,0.00166042335,69626324720845528,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
332.2165184577617,-1.1010421576524267,18.6701813,0.000798261375,18.4604492,0.000718861353,18.4366627,0.000538955734,18.716795,0.000788737729,18.5400543,0.000723941834,18.5654793,0.000555281993,41561822997799984,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
139.41126633525286,2.2636445270822922,19.7574596,0.00102841854,19.6661224,0.00128133281,19.3755379,0.000721572083,19.800806,0.00100916624,19.6952019,0.00117828511,19.4663506,0.000734267,43128085901504009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
143.21659760476086,2.6241766316950716,18.2513428,0.00120816636,,,,,18.2479725,0.00114550604,,,,,43136340828626318,False,,,False,,,False,,,False,,,False,,,False,,,False,,
188.88866474203428,-2.064635295629942,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,40071172993324604,True,True,True,True,True,True,True,True,True,False,False,False,True,True,True,False,False,False,False,False,False
199.7744260813405,-1.8691097127413816,,,18.8201141,0.00084378809,18.6327438,0.00114507403,,,18.8313293,0.000827774464,18.6319046,0.00113788736,40101688735972722,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False
211.72102714914374,43.55844111561941,18.1951351,0.000982632046,nan,nan,,,18.2049122,0.000981233548,18.1942005,0.000497970439,,,70338378758904807,False,False,,False,True,,False,False,,False,False,,False,False,,False,True,,False,False,
138.19926415647348,1.3331640490218162,18.6622086,0.000540736015,18.5275249,0.000712482724,nan,nan,18.6621609,0.000536400417,18.5268478,0.000693403534,18.5386047,0.000476912683,42054425681881698,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
178.7424136642126,1.6548791985249662,19.3114681,0.0014323144,19.1376343,0.00147751416,19.1890469,0.000866890885,19.315733,0.00142400502,19.141861,0.00146582874,19.1956673,0.000862032233,43242009909027663,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
208.2750892568232,2.1890671497969096,18.4631748,0.00106129015,18.327055,0.00117066049,nan,nan,18.4698105,0.00105789141,18.3327732,0.00116457371,nan,nan,43330121163084991,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
217.9412112520333,-1.3316955529938614,19.3894062,0.000825494702,19.1684971,0.00081889634,19.089386,0.000639487582,19.3890572,0.000803421135,19.1667442,0.000800262147,19.0936699,0.000635527598,41223306560433495,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
133.24675801170486,3.2223994837447765,nan,nan,16.8451958,0.000456759182,nan,nan,16.9443073,0.000475905981,17.0030556,0.000508673198,nan,nan,44174945525192000,False,False,True,True,False,True,False,False,True,False,False,False,False,False,True,True,True,False,False,False,False
138.74823118708517,2.5863899068941367,17.1797485,0.000394257688,17.0348892,0.000326149253,16.9420834,0.000352934236,18.4708939,0.000487226265,18.1645145,0.000397011579,18.2926559,0.000422336248,43123146689110050,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
187.8081550155569,-2.2841664647984747,18.6131325,0.00120152452,18.6866493,0.00141798204,18.7947617,0.000885521877,18.6237679,0.00114301301,18.6917019,0.00127743999,18.8126526,0.000882079126,40066495773954100,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
212.5769235256197,-0.6831734010009501,18.0361576,0.000350979302,nan,nan,nan,nan,18.0360622,0.000348567264,17.8978386,0.000355873199,17.9533653,0.00048443288,41205314942436327,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False
219.12993655447997,3.387069536167592,,,,,19.0246029,0.000816638407,,,,,19.0417252,0.000816100859,44424951276520613,,,False,,,False,,,False,,,False,,,False,,,False,,,False
221.3800552431729,-1.7732599619742173,19.2619305,0.00106238131,19.0054264,0.00102781958,19.0425053,0.000714058464,19.2738762,0.000994567759,19.0312061,0.00100698718,19.0869751,0.000718320254,40168071750517905,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4.199280015952469,1.2056415426166194,20.1084824,0.00292331423,19.487854,0.00130837131,,,20.1049576,0.0028964153,19.4903717,0.00130028371,,,41659009517764621,False,False,,False,False,,True,False,,False,False,,False,False,,False,False,,False,False,
39.802964483903686,-0.8722620187112172,19.3594646,0.00150151679,19.2500992,0.00165060395,,,19.3607941,0.00148833392,19.2504272,0.00163937919,,,40695824446917763,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,
132.19136943694951,2.109755292054377,19.1172104,0.0008213775,18.6828613,0.000734724686,18.6347466,0.000488860358,19.1208076,0.000798101886,18.6836052,0.000700970646,18.6371307,0.000485545926,43105953935029394,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
133.9769926615337,-0.36279491833121646,19.475132,0.000848468626,19.2425117,0.00080257724,19.3112011,0.00070316327,19.4842033,0.000847415475,19.2489471,0.000790249615,19.3198624,0.000699682336,40972364506228859,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
135.94723924283178,0.3406356533035798,18.9736786,0.000607298512,18.8984432,0.000605054491,18.8233509,0.000597502803,19.0248032,0.00060727488,18.9519176,0.000607113121,18.9235477,0.000608245202,42050555916347905,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
152.10632748076776,2.606618737285552,17.7724667,0.000779013557,17.4725227,0.000676558935,nan,nan,17.7784042,0.000780942559,17.4719486,0.00067696505,18.3491611,0.000904481101,43162729107703238,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
158.3892589297071,1.1527279098628702,,,19.0792217,0.000873233657,,,,,19.0840759,0.000868355564,,,42116406354916294,,False,,,False,,,False,,,False,,,False,,,False,,,False,
174.09535133942677,1.4455996024445386,18.8094769,0.000805743737,18.8857269,0.00118526863,18.918581,0.000815278268,18.8180428,0.000763614022,18.8901482,0.000975365634,18.9385414,0.000816486485,42165205773343959,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
181.57925149473965,-0.6665384037361725,18.964653,0.000524898234,18.9502487,0.000476663554,18.8880367,0.000396257004,18.9700089,0.000508046302,18.9604282,0.000474569417,18.8992462,0.000394240953,41118316084894576,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
184.25626998191717,-0.49956762258294973,19.2765961,0.000783664,19.1863556,0.000740356336,18.9786949,0.00048579264,19.2792664,0.000757298141,19.1897144,0.000734070898,18.980711,0.000482752192,41121893792643056,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
196.85314439746028,0.6273943330854516,18.0156975,0.000545436924,18.0293922,0.000514606538,,,18.0173168,0.000526384334,18.0344925,0.00051216234,,,42230742679315241,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,
203.20341058998756,1.5670825792861662,,,18.3199387,0.000724407204,nan,nan,,,18.3210068,0.000719274569,nan,nan,43317322160553485,,False,True,,False,True,,False,False,,False,False,,False,True,,False,False,,False,False
206.11394354313344,-0.7282052330076989,19.1503029,0.00088492455,18.9388237,0.000649955298,18.9987659,0.000744042569,19.1479435,0.000875551254,18.9365025,0.000620983075,19.0009575,0.000739019189,41188135073243938,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
220.6895889045812,4.2720567537472744,,,,,19.0624485,0.00143088354,,,,,19.0595016,0.00141665014,44429233358910583,,,False,,,False,,,False,,,False,,,False,,,False,,,False
225.65297249649805,44.77202696504214,18.8216171,0.00131624646,18.7678032,0.00141670252,18.7570076,0.00132307748,18.8586903,0.00128611946,18.7753296,0.00129727961,18.8576469,0.00135361578,71134146004531386,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
357.3865396558717,-0.6127213004305065,17.1561203,0.000387418375,17.4233131,0.000639802252,nan,nan,17.4753799,0.000416968367,18.1013832,0.000806114287,19.7266159,0.00164340308,41636602673390250,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False
3.7148213783993165,0.9487576857640558,18.3001232,0.000925882137,18.1693649,0.000617638754,nan,nan,18.2981701,0.000918368576,18.1701775,0.000612791977,nan,nan,41659417539661969,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
134.88952639188742,-0.15027896733540635,20.3015938,0.00107037718,20.0577984,0.00111037574,19.6569195,0.000898116559,20.3046341,0.00105996674,20.0584469,0.0010910522,19.6643028,0.000891848642,40977179164568531,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
173.26263262522627,0.2636023771429427,19.0440884,0.000714839203,18.7851524,0.000744815159,18.8757286,0.00123755063,19.0404263,0.000663883111,18.7804203,0.000593830075,18.8806496,0.00123375177,42160227906251960,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
175.8060604982274,0.49382247262316487,18.7612495,0.000709387532,18.700058,0.000610831543,nan,nan,18.7677975,0.000702835619,18.7093506,0.000608399976,18.6717033,0.000437080394,42169444906069622,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
177.98775595248372,-0.23687175832758595,19.1967201,0.000613235345,18.9073658,0.000532222097,nan,nan,19.1980515,0.000599922962,18.9108086,0.000528394186,18.708046,0.000456732581,41104585074440330,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
178.82370718166717,0.7064652478114837,18.597187,0.000632208481,18.5855713,0.000558507396,nan,nan,18.5940781,0.000615834433,18.5817699,0.000555118197,18.4909821,0.00042412366,42178107855107933,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
211.73001239106713,-1.285966932840657,18.2969284,0.000393157214,18.1828232,0.000370387104,nan,nan,18.2994175,0.000387846201,18.1877975,0.000368563284,18.3552475,0.000385313731,41205989252299063,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
212.69710581248964,1.460331037112946,18.7872734,0.000739414943,18.73839,0.000751379353,18.5407696,0.000516634376,18.7866936,0.000725382357,18.7394409,0.000743878772,18.5439873,0.000513150007,42279417543680795,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
220.2730702070363,4.915273217654385,,,,,,,,,,,,,45493814017660725,,,,,,,,,,,,,,,,,,,,,
221.4359228179316,-0.28747947091414683,18.8261585,0.000523067953,18.7502556,0.000487651618,nan,nan,18.8255539,0.000501006551,18.7500305,0.000483522279,18.5477486,0.000511969673,41231711811444848,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
223.22863354764132,2.8601976582442803,19.9510822,0.00241082278,,,19.3766327,0.000685163017,19.9523354,0.00233840896,,,19.3823242,0.000681456178,43374114513118746,False,,False,False,,False,True,,False,False,,False,False,,False,False,,False,False,,False
340.5294510027026,-0.6634336074931858,18.3034649,0.000473624881,nan,nan,nan,nan,18.3123169,0.000472287444,18.5249424,0.000713165675,18.6327572,0.00058151182,41588632183672667,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False
348.20428448590275,-0.42452913261716885,18.7721405,0.000622587395,18.9034653,0.000713854562,18.7833405,0.000494055799,18.8194199,0.000620284234,18.9400826,0.000672935275,18.9046345,0.000506996759,41610493567195976,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
128.2143550012476,3.8526239279950576,19.2479172,0.00104149152,,,19.082962,0.000754813547,19.2554665,0.00101390434,,,19.1029015,0.000753168541,44156820763183070,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False
137.5804238887101,3.171965621969953,19.1051216,0.000674231269,18.9885368,0.00077348965,18.8580513,0.000581202097,19.1047668,0.000619992614,18.9839287,0.000612194592,18.8654156,0.000580691267,44182779545544620,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
211.28789719301912,-0.11458583416828153,18.9270229,0.000684824656,18.5769653,0.000580416934,18.6384735,0.000423029851,18.9259338,0.000674190407,18.5810318,0.000575477316,18.6364708,0.000419774733,41206289900011576,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
222.3215279269606,43.66473721655095,19.1662273,0.00116415555,19.0102291,0.000753504108,18.7717876,0.00117543992,19.1622505,0.00109389762,19.0049725,0.000736551359,18.7710342,0.00116598548,70360235847474663,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
224.99481429727646,-1.6284691610255357,19.6880722,0.00108653039,19.3739281,0.00122196414,18.9565678,0.000700536941,19.6875916,0.00105048728,19.3691063,0.00119007379,18.9545403,0.000695339055,40176459821640501,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
336.282997892766,0.35010315794168784,19.4345016,0.000744395831,19.0695763,0.000603366643,19.1040478,0.000540034031,19.4450588,0.000713832153,19.0748024,0.000596365193,19.1128902,0.000538033783,42644017317443431,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
337.6159934831531,-0.8843630499030305,20.1009598,0.00130968879,19.7134361,0.00150417665,19.4238815,0.000815826235,20.137558,0.00128287612,19.7396069,0.00144684559,19.4927177,0.000829974946,41579831795678014,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
18.509810734716243,-0.7974824141727893,19.0344238,0.000776046654,18.8814888,0.000709829794,18.6549797,0.00117088831,19.10853,0.00079201645,19.0247574,0.0007353088,18.7812443,0.00119947875,40629170849469025,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
130.66069557032338,5.5823771104953614,nan,nan,,,,,nan,nan,,,,,45230223284772726,True,,,True,,,True,,,False,,,True,,,False,,,False,,
140.31621273514554,0.5072310517790188,19.2734852,0.00102453562,19.1498566,0.0011622262,18.9874096,0.000592486816,19.2678261,0.000974519702,19.1541824,0.00107069046,18.9865265,0.000587933348,42063754350843465,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
